Longitude,Latitude,datetime,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,LST,is_building,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
-73.90853,40.80663333,2021-07-24 15:56:00,1.006848658,1029.0,929.0,956.0,967.0,1253.0,2353.0,2565.0,3060.0,2795.0,1670.0,1206.0,38.56826011999999,0,26.71908589631505,48.56074066813486,2.9697218385015685,155.77346150838324,457.76795155514765
-73.90859333,40.80654167,2021-07-24 15:56:00,1.004684943,1029.0,694.0,786.0,691.0,1043.0,2177.0,2677.0,2884.0,2745.0,1612.0,1031.0,38.56826011999999,0,26.661459689855082,49.0861531565217,2.8614596898550815,151.18895127536211,401.67662231884697
-73.90863333,40.80648333,2021-07-24 15:56:00,1.004684943,1029.0,694.0,786.0,691.0,1043.0,2177.0,2677.0,2884.0,2745.0,1612.0,1031.0,38.56826011999999,0,26.66145968985498,49.08615315652228,2.8614596898549767,151.18895127536493,401.67662231876767
-73.908675,40.80643,2021-07-24 15:56:00,1.004684943,1029.0,838.0,930.0,894.0,1043.0,2177.0,2677.0,2590.0,2745.0,1612.0,1031.0,38.60244032000003,0,26.81487730799555,48.231397855453366,3.0148773079955498,147.02475878297793,517.8356760537732
-73.90871333,40.80638833,2021-07-24 15:56:00,1.004684943,1029.0,838.0,930.0,894.0,1043.0,2177.0,2677.0,2590.0,2745.0,1612.0,1031.0,39.06387302000002,0,26.814877307995612,48.23139785545302,3.014877307995613,147.02475878297622,517.8356760538209
-73.90875333,40.80634667,2021-07-24 15:56:00,1.004684943,1029.0,996.0,1072.0,1114.0,1562.0,1839.0,1732.0,1534.0,1961.0,1727.0,1453.0,39.06387302000002,0,26.925569321257036,47.01392330314259,3.274430678742967,162.09628326060084,638.275870133114
-73.9088,40.80631167,2021-07-24 15:56:00,1.004684943,1029.0,996.0,1072.0,1114.0,1562.0,1839.0,1732.0,1534.0,1961.0,1727.0,1453.0,39.06387302000002,0,26.925569321256667,47.013923303141674,3.2744306787433275,162.09628326069847,638.275870133018
-73.90885167,40.80628333,2021-07-24 15:56:00,1.004684943,1029.0,1010.0,1046.0,1094.0,1159.0,1664.0,2202.0,1470.0,2147.0,1571.0,1160.0,39.06387302000002,0,26.965053003393965,47.11263250848493,3.2349469966060296,151.43568908362792,648.7390458994021
-73.90889833,40.80626,2021-07-24 15:56:00,1.004684943,1029.0,1010.0,1046.0,1094.0,1159.0,1664.0,2202.0,1470.0,2147.0,1571.0,1160.0,39.06387302000002,0,26.965053003393994,47.11263250848497,3.234946996606014,151.43568908362374,648.7390458994063
-73.90893667,40.80624833,2021-07-24 15:56:00,1.004684943,1029.0,1142.0,1194.0,1238.0,1159.0,1664.0,2202.0,1548.0,2147.0,1571.0,1160.0,38.44862942000003,0,26.963451416667315,47.10862854166828,3.2365485833326884,151.8681174998259,648.3146254168375
-73.90896333,40.80624333,2021-07-24 15:56:00,1.004684943,1029.0,1142.0,1194.0,1238.0,1159.0,1664.0,2202.0,1548.0,2147.0,1571.0,1160.0,38.44862942000003,0,26.96345141666731,47.10862854166829,3.236548583332686,151.86811749982522,648.3146254168383
-73.909165,40.80621667,2021-07-24 15:56:00,1.015503518,1106.0,1162.0,1166.0,1276.0,1268.0,1787.0,2044.0,1614.0,2042.0,1577.0,1158.0,38.44862942000003,0,26.937686235176283,47.0442155879407,3.2623137648237197,158.8247165024043,641.4868523217143
-73.909225,40.806185,2021-07-24 15:56:00,1.015503518,1597.0,1174.0,1300.0,1310.0,1563.0,1459.0,1567.0,1578.0,1446.0,1547.0,1259.0,37.32410084000003,0,26.835082805376054,46.7701656107521,3.5286369530455306,192.95949020074198,600.0884072473524
-73.90930167,40.80615,2021-07-24 15:56:00,1.015503518,1597.0,1136.0,1292.0,1342.0,1037.0,1396.0,1450.0,1916.0,1672.0,1710.0,1450.0,37.32410084000003,0,26.92074627650202,46.94149255300404,3.8427363471740716,185.53532270315827,588.0955212897171
-73.90947667,40.80609667,2021-07-24 15:56:00,1.015503518,1597.0,1012.0,1108.0,1136.0,1037.0,1396.0,1450.0,1574.0,1672.0,1710.0,1450.0,37.71033710000006,0,26.97987395208458,47.088462022683494,3.7915393848430043,169.88241403074653,603.0760827047703
-73.90954667,40.80606833,2021-07-24 15:56:00,1.013339803,1597.0,1012.0,1108.0,1136.0,1037.0,1396.0,1450.0,1574.0,1672.0,1710.0,1450.0,37.71033710000006,0,26.979873952084308,47.088462022682975,3.791539384841668,169.88241403075898,603.0760827048362
-73.909595,40.80603667,2021-07-24 15:56:00,1.013339803,1597.0,1248.0,1288.0,1398.0,3242.0,3641.0,3340.0,1560.0,3869.0,4147.0,4412.0,37.71033710000006,0,27.157869535962814,47.3,3.4004788167065856,167.10652320185943,596.5643308584306
-73.90964667,40.80601333,2021-07-24 15:56:00,1.011176088,1597.0,1836.0,2392.0,2654.0,2023.0,2538.0,1946.0,2732.0,2440.0,2837.0,3184.0,37.71033710000006,0,26.955764597471497,47.37737433022116,3.5646422626419603,187.78483128426606,544.9824644471585
-73.9097,40.80599,2021-07-24 15:56:00,1.011176088,1597.0,1836.0,2392.0,2654.0,2023.0,2538.0,1946.0,2732.0,2440.0,2837.0,3184.0,37.71033710000006,0,26.95576459747136,47.377374330221286,3.5646422626410748,187.7848312842826,544.9824644471377
-73.90976,40.80597167,2021-07-24 15:56:00,1.004684943,2672.0,4588.0,5488.0,6084.0,5696.0,5086.0,5403.0,6172.0,4909.0,6711.0,6821.0,36.36705524000001,0,26.827201338661126,48.936791968033226,2.795008366632049,144.08412717280714,484.57038486507423
-73.90987167,40.80591167,2021-07-24 15:56:00,1.004684943,2672.0,2434.0,3298.0,3438.0,5696.0,5086.0,5403.0,3798.0,4909.0,6711.0,6821.0,36.36705524000001,0,27.099999999999998,47.3,4.5,169.99999999999997,563.0
-73.90990833,40.80590333,2021-07-24 15:56:00,1.004684943,2672.0,2434.0,3298.0,3438.0,5696.0,5086.0,5403.0,3798.0,4909.0,6711.0,6821.0,36.36705524000001,0,27.1,47.3,4.499999999999999,170.0,563.0
-73.90994667,40.805895,2021-07-24 15:56:00,1.002521229,2672.0,3166.0,3550.0,3882.0,5696.0,5086.0,5403.0,4132.0,4909.0,6711.0,6821.0,36.36705524000001,0,27.099999999999998,47.29999999999999,4.5,169.99999999999997,563.0
-73.90998333,40.80588667,2021-07-24 15:57:00,1.002521229,2672.0,3166.0,3550.0,3882.0,5696.0,5086.0,5403.0,4132.0,4909.0,6711.0,6821.0,36.36705524000001,0,27.100000000000005,47.3,4.500000000000001,170.0,562.9999999999999
-73.910005,40.80574833,2021-07-24 15:57:00,1.011296294,2672.0,1108.0,1164.0,1260.0,1548.0,1604.0,1744.0,1272.0,1856.0,2717.0,2352.0,36.76012753999999,0,27.100000000000005,47.30000000000001,4.5,170.00000000000003,563.0000000000001
-73.90990833,40.80571167,2021-07-24 15:57:00,1.011296294,2672.0,1360.0,1400.0,1492.0,1750.0,1775.0,1950.0,1478.0,1928.0,2734.0,2398.0,37.13952776000002,0,27.1,47.29999999999999,4.5,170.00000000000003,563.0000000000001
-73.90979167,40.80562667,2021-07-24 15:57:00,1.011296294,1677.0,1704.0,1782.0,1852.0,2133.0,2067.0,2103.0,1918.0,2078.0,1957.0,1699.0,37.13952776000002,0,26.962654802480603,47.0253096049612,3.996400942428869,181.90325045168132,582.228327652716
-73.90964,40.80555333,2021-07-24 15:57:00,1.013460009,1677.0,1772.0,2076.0,2072.0,2133.0,2067.0,2103.0,2084.0,2078.0,1957.0,1699.0,38.212786040000026,0,26.919422866682808,46.93884573336562,3.8378838445036383,185.65001822082303,588.2807986644065
-73.90940833,40.80539,2021-07-24 15:57:00,1.013460009,1677.0,977.0,1017.0,997.0,1163.0,1355.0,1314.0,1086.0,1511.0,1668.0,1504.0,38.54091596000001,0,26.979097945154994,47.067177243573184,3.972866501778464,177.18501522339537,587.2011838214906
-73.90931,40.80531333,2021-07-24 15:57:00,1.011296294,1677.0,977.0,1017.0,997.0,1163.0,1355.0,1314.0,1086.0,1511.0,1668.0,1504.0,38.37343298000002,0,26.979097945155356,47.06717724357391,3.9728665017798046,177.18501522336396,587.2011838214391
-73.90921167,40.80523667,2021-07-24 15:57:00,1.011296294,1677.0,742.0,1036.0,1062.0,2805.0,2290.0,2921.0,1408.0,2336.0,2607.0,1944.0,38.37343298000002,1,27.062434147617886,47.17612482613564,3.809832558130942,174.1493374732858,585.8068682095374
-73.90911833,40.80516667,2021-07-24 15:57:00,1.011296294,1677.0,3234.0,3186.0,3632.0,2805.0,2290.0,2921.0,3636.0,2336.0,2607.0,1944.0,38.37343298000002,1,26.974242964659826,47.42575703534017,3.619700752618778,186.3484145942227,541.2021138743697
-73.90902667,40.80509833,2021-07-24 15:57:00,1.011296294,1742.0,1614.0,2192.0,2328.0,2377.0,2837.0,2276.0,2462.0,2679.0,3158.0,2829.0,38.37343298000002,1,27.014377784585104,47.39446354038276,3.670770042931159,181.83819400136608,551.7542881483508
-73.90895333,40.80503167,2021-07-24 15:58:00,1.015623724,1742.0,1364.0,1498.0,1704.0,2377.0,2837.0,2276.0,1828.0,2679.0,3158.0,2829.0,38.937406280000005,1,27.068666806011375,47.2226079246225,4.218220498172276,172.98551441468524,572.6878946224954
-73.90889167,40.80498833,2021-07-24 15:58:00,1.015623724,1742.0,1926.0,1978.0,2244.0,2377.0,2837.0,2276.0,2398.0,2679.0,3158.0,2829.0,40.130295260000025,0,27.01517467951947,47.393540347447356,3.679632055498688,181.72449381981545,551.8410554165526
-73.90883167,40.804955,2021-07-24 15:58:00,1.015623724,1742.0,2778.0,3124.0,3470.0,3635.0,3652.0,3492.0,3662.0,3406.0,4331.0,4307.0,40.130295260000025,0,27.11003105315441,47.3,4.309409990066299,169.49844734227975,568.8180108295552
-73.90870167,40.80489167,2021-07-24 15:58:00,1.019951154,1742.0,1868.0,2100.0,2358.0,2511.0,2196.0,2900.0,2584.0,2717.0,3418.0,3227.0,40.130295260000025,0,27.010299304345512,47.40761789331797,3.40624799116766,183.09446624816232,554.7382064697132
-73.90863833,40.80486167,2021-07-24 15:58:00,1.019951154,1742.0,1868.0,2100.0,2358.0,2511.0,2196.0,2900.0,2584.0,2717.0,3418.0,3227.0,40.23283586000002,0,27.010299304345665,47.40761789331785,3.4062479911684145,183.09446624814458,554.7382064697417
-73.90858,40.80483667,2021-07-24 15:58:00,1.019951154,1742.0,1154.0,1424.0,1514.0,2511.0,2196.0,2900.0,1874.0,2717.0,3418.0,3227.0,40.23283586000002,0,27.127418049811507,47.300000000000004,3.9790570535813683,168.62909750942467,578.902468890674
-73.90852667,40.804815,2021-07-24 15:58:00,1.019951154,1742.0,855.0,904.0,912.0,1315.0,2085.0,2204.0,1562.0,2461.0,2231.0,2096.0,40.23283586000002,0,27.05954243354866,47.175177120688616,3.854034463713124,174.31129777660905,584.4708480103205
-73.90847333,40.80479667,2021-07-24 15:58:00,1.017787439,1742.0,532.0,658.0,528.0,1315.0,2085.0,2204.0,2164.0,2461.0,2231.0,2096.0,40.23283586000002,0,27.000876897004925,47.061889026238326,3.5030023418907925,176.25823058096688,601.5176956955346
-73.90842333,40.80478,2021-07-24 15:58:00,1.017787439,1742.0,532.0,658.0,528.0,1315.0,2085.0,2204.0,2164.0,2461.0,2231.0,2096.0,40.37981072000002,0,27.00087689700505,47.061889026238546,3.503002341890932,176.25823058095767,601.5176956955255
-73.90837333,40.80476667,2021-07-24 15:58:00,1.017787439,1353.0,648.0,774.0,731.0,922.0,1451.0,1761.0,1822.0,1926.0,1515.0,996.0,40.41740894000003,0,26.9650833580758,47.11270839518949,3.234916641924206,151.42749331953542,648.7470898900857
-73.908315,40.80474,2021-07-24 15:58:00,1.017787439,1353.0,745.0,813.0,846.0,1041.0,1217.0,1219.0,1116.0,1293.0,1425.0,1034.0,40.41740894000003,0,26.857587450965376,46.843968627413446,3.3424125490346297,180.45138823934985,620.2606745058233
-73.90824,40.80463667,2021-07-24 15:58:00,1.017787439,1353.0,819.0,941.0,976.0,1041.0,1217.0,1219.0,1164.0,1293.0,1425.0,1034.0,40.41740894000003,0,26.859210488277853,46.84802622069462,3.3407895117221504,180.01316816498067,620.6907793936301
-73.90812,40.804555,2021-07-24 15:58:00,1.013460009,2400.0,841.0,1108.0,1136.0,1696.0,1981.0,2117.0,1888.0,2304.0,2135.0,1280.0,40.41740894000003,0,27.1,47.29999999999999,4.500000000000001,170.0,562.9999999999999
-73.90805,40.80449833,2021-07-24 15:58:00,1.013460009,2400.0,1224.0,1434.0,1440.0,2620.0,2798.0,3114.0,2164.0,3059.0,2752.0,1686.0,40.67376044000002,0,27.056088042052284,47.19565871650776,4.151792654761281,174.1085214280769,575.0939264475292
-73.90797167,40.80446,2021-07-24 15:58:00,1.013460009,2400.0,2566.0,2536.0,2928.0,2620.0,2798.0,3114.0,3218.0,3059.0,2752.0,1686.0,40.67376044000002,0,27.000043845756352,47.40822053373747,3.5854330534547714,183.6554504111807,549.0351142585944
-73.90789,40.80441167,2021-07-24 15:58:00,1.011296294,2400.0,1542.0,1426.0,1790.0,1933.0,1973.0,2245.0,2028.0,2322.0,2659.0,1824.0,40.67376044000002,0,27.1,47.300000000000004,4.5,169.99999999999997,563.0
-73.90774667,40.80431833,2021-07-24 15:58:00,1.011296294,2400.0,1462.0,1826.0,1876.0,4461.0,4447.0,4293.0,2326.0,4231.0,3728.0,2174.0,42.43745876000003,0,27.14438774061747,47.29999999999999,3.656632928268049,167.78061296912645,588.7448895581332
-73.90767833,40.804275,2021-07-24 15:58:00,1.011296294,2400.0,3802.0,3674.0,4220.0,4461.0,4447.0,4293.0,4464.0,4231.0,3728.0,2174.0,42.43745876000003,0,27.1,47.29999999999999,4.5,170.0,563.0
-73.907605,40.804235,2021-07-24 15:58:00,1.011296294,2411.0,2098.0,2032.0,2442.0,2600.0,2718.0,2545.0,2698.0,2526.0,2848.0,1942.0,42.96383384000001,0,27.01037716016173,47.38962283983825,3.8726401211321546,181.6509691789742,547.4653744280342
-73.907515,40.80420833,2021-07-24 15:58:00,1.011296294,2411.0,2380.0,2658.0,2958.0,4429.0,4303.0,4672.0,3244.0,4508.0,3910.0,2162.0,43.09371859999999,0,27.108813496763304,47.3,4.332543561497209,169.55932516183475,568.1118281227168
-73.90745167,40.804175,2021-07-24 15:58:00,1.013460009,2411.0,2380.0,2658.0,2958.0,4429.0,4303.0,4672.0,3244.0,4508.0,3910.0,2162.0,43.09371859999999,0,27.108813496763304,47.300000000000004,4.332543561497228,169.5593251618348,568.1118281227161
-73.90736167,40.804135,2021-07-24 15:58:00,1.013460009,2411.0,2712.0,2878.0,3194.0,2188.0,2506.0,2259.0,3414.0,2578.0,2473.0,1839.0,43.09371859999999,0,26.98364782757062,47.416352172429384,3.685534792994329,185.12578241581957,542.8322901122406
-73.90721833,40.80409667,2021-07-24 15:58:00,1.013460009,2411.0,1360.0,1432.0,1608.0,2188.0,2506.0,2259.0,1672.0,2578.0,2473.0,1839.0,43.19967722000001,0,27.1,47.3,4.500000000000001,170.0,563.0000000000001
-73.90718,40.80413667,2021-07-24 15:58:00,1.013460009,2411.0,1094.0,1230.0,1300.0,2283.0,1915.0,2529.0,1478.0,2382.0,3249.0,2906.0,43.19967722000001,0,27.118207337582284,47.3,4.154060585936541,169.08963312088562,573.5602557977267
-73.907135,40.80417833,2021-07-24 15:58:00,1.013460009,2411.0,1462.0,1544.0,1698.0,2283.0,1915.0,2529.0,1720.0,2382.0,3249.0,2906.0,43.19967722000001,0,27.099999999999994,47.29999999999999,4.5,170.0,563.0
-73.90709,40.80422333,2021-07-24 15:58:00,1.00913258,2411.0,1462.0,1544.0,1698.0,2283.0,1915.0,2529.0,1720.0,2382.0,3249.0,2906.0,43.19967722000001,0,27.09999999999999,47.3,4.499999999999999,170.0,562.9999999999999
-73.90704333,40.80427167,2021-07-24 15:58:00,1.00913258,2411.0,1804.0,1950.0,2032.0,2018.0,1911.0,2101.0,2054.0,1909.0,3007.0,2269.0,42.4272047,0,27.1,47.300000000000004,4.5,170.0,563.0000000000001
-73.906985,40.80432667,2021-07-24 15:58:00,1.00913258,2411.0,1464.0,1672.0,1754.0,2018.0,1911.0,2101.0,1876.0,1909.0,3007.0,2269.0,42.4272047,0,27.100000000000005,47.300000000000004,4.500000000000001,170.00000000000003,563.0
-73.90693,40.80438,2021-07-24 15:58:00,1.00913258,2013.0,1222.0,1302.0,1500.0,2946.0,2880.0,2734.0,1440.0,2700.0,3761.0,3657.0,42.4272047,0,27.146793719426416,47.3,3.610919330898172,167.66031402867944,590.1403572673189
-73.906875,40.80442667,2021-07-24 15:58:00,1.006968865,2013.0,1482.0,1578.0,1690.0,1468.0,1554.0,1649.0,1650.0,1722.0,2439.0,1921.0,42.4272047,0,27.1,47.29999999999999,4.5,170.0,563.0000000000001
-73.90682833,40.80446833,2021-07-24 15:59:00,1.007089071,2013.0,1072.0,1182.0,1272.0,1468.0,1554.0,1649.0,1310.0,1722.0,2439.0,1921.0,42.4272047,0,27.1,47.29999999999999,4.499999999999999,170.0,563.0
-73.90678333,40.8045,2021-07-24 15:59:00,1.007089071,2289.0,1306.0,1592.0,1640.0,1468.0,1554.0,1649.0,1632.0,1722.0,2439.0,1921.0,42.4272047,0,27.1,47.3,4.499999999999999,169.99999999999997,563.0
-73.90674167,40.80451333,2021-07-24 15:59:00,1.007089071,2289.0,1306.0,1592.0,1640.0,1468.0,1554.0,1649.0,1632.0,1722.0,2439.0,1921.0,42.76217066000004,0,27.100000000000005,47.3,4.5,170.0,563.0
-73.9067,40.80451,2021-07-24 15:59:00,1.004925356,2289.0,1306.0,1592.0,1640.0,1468.0,1554.0,1649.0,1632.0,1722.0,2439.0,1921.0,42.76217066000004,0,27.1,47.3,4.5,170.0,562.9999999999999
-73.90665667,40.80448833,2021-07-24 15:59:00,1.004925356,2013.0,1114.0,1206.0,1230.0,1249.0,1354.0,1451.0,1290.0,1590.0,2153.0,1917.0,42.76217066000004,0,27.1,47.29999999999999,4.500000000000001,170.00000000000003,563.0
-73.90660667,40.80445333,2021-07-24 15:59:00,1.007089071,2013.0,1114.0,1206.0,1230.0,1249.0,1354.0,1451.0,1290.0,1590.0,2153.0,1917.0,42.76217066000004,0,27.10000000000001,47.300000000000004,4.500000000000001,170.00000000000003,563.0000000000001
-73.90655667,40.80441167,2021-07-24 15:59:00,1.007089071,2013.0,1324.0,1458.0,1560.0,1249.0,1354.0,1451.0,1576.0,1590.0,2153.0,1917.0,42.76217066000004,0,27.099999999999994,47.29999999999999,4.499999999999998,169.99999999999997,563.0
-73.90649,40.80436667,2021-07-24 15:59:00,1.007089071,2013.0,1440.0,1544.0,1616.0,1780.0,1501.0,1709.0,1672.0,1598.0,2421.0,2279.0,43.736306360000015,0,27.10000000000001,47.3,4.5,170.00000000000003,563.0
-73.906415,40.80432333,2021-07-24 15:59:00,1.007089071,2013.0,1440.0,1544.0,1616.0,1780.0,1501.0,1709.0,1672.0,1598.0,2421.0,2279.0,43.736306360000015,0,27.1,47.3,4.5,170.00000000000003,563.0
-73.90633,40.804275,2021-07-24 15:59:00,1.007089071,2013.0,1340.0,1424.0,1544.0,1780.0,1501.0,1709.0,1622.0,1598.0,2421.0,2279.0,43.736306360000015,0,27.099999999999994,47.300000000000004,4.5,169.99999999999997,563.0
-73.90624167,40.80422333,2021-07-24 15:59:00,1.007089071,2013.0,1192.0,1430.0,1444.0,3188.0,3338.0,3242.0,1542.0,3352.0,4601.0,4226.0,43.77732260000005,0,27.15179897432321,47.3,3.5158194878590194,167.41005128383952,593.0434051074616
-73.90606,40.80412,2021-07-24 15:59:00,1.007089071,1640.0,882.0,968.0,1042.0,1152.0,1412.0,1221.0,1342.0,1351.0,2079.0,1813.0,40.35930259999998,0,27.01395489933942,47.12790979867883,4.184501297577847,177.45724205725094,575.0463140924824
-73.90597,40.80407,2021-07-24 15:59:00,1.007089071,1640.0,1078.0,1040.0,1070.0,1584.0,1939.0,1961.0,1804.0,2057.0,2176.0,2017.0,40.35930259999998,0,27.066343185095217,47.192829483100205,3.9248802916599748,173.64763355506923,582.0604334391489
-73.90573333,40.80394333,2021-07-24 15:59:00,1.007089071,1518.0,2546.0,2832.0,2934.0,2737.0,2479.0,2682.0,2808.0,2498.0,2788.0,2738.0,40.619072120000055,0,26.938289178156765,47.46782910304397,3.2089489358781966,191.51186933567956,537.4582252354721
-73.90568167,40.803915,2021-07-24 15:59:00,1.007089071,1518.0,1848.0,2018.0,2098.0,2737.0,2479.0,2682.0,2442.0,2498.0,2788.0,2738.0,40.43108102000002,0,27.00783744209594,47.401083201350495,3.6229253650645714,182.69478400324198,550.6528849648411
-73.90563,40.80389167,2021-07-24 15:59:00,1.000597926,1518.0,1848.0,2018.0,2098.0,2737.0,2479.0,2682.0,2442.0,2498.0,2788.0,2738.0,40.43108102000002,0,27.007837442096072,47.40108320135036,3.6229253650654107,182.69478400322478,550.652884964866
-73.90562667,40.803875,2021-07-24 15:59:00,1.000597926,1518.0,1848.0,2018.0,2098.0,2737.0,2479.0,2682.0,2442.0,2498.0,2788.0,2738.0,40.43108102000002,0,27.00783744209608,47.40108320135035,3.6229253650654507,182.69478400322444,550.6528849648661
-73.905605,40.80382333,2021-07-24 15:59:00,0.998434212,1518.0,1996.0,2198.0,2324.0,2737.0,2479.0,2682.0,2500.0,2498.0,2788.0,2738.0,40.43108102000002,0,26.98445248606665,47.423674016399985,3.4798783383336467,185.67129700866647,546.2765419213262
-73.90562833,40.803785,2021-07-24 15:59:00,0.998434212,1518.0,1996.0,2198.0,2324.0,2737.0,2479.0,2682.0,2500.0,2498.0,2788.0,2738.0,40.43108102000002,0,26.98445248606655,47.4236740164001,3.4798783383330534,185.6712970086802,546.2765419213047
-73.90566833,40.80373833,2021-07-24 15:59:00,0.998434212,1518.0,1194.0,1464.0,1472.0,1629.0,1703.0,1660.0,1698.0,1746.0,2092.0,1973.0,40.43108102000002,0,27.034156618900006,47.168313237800014,4.258574269300035,175.70642636199915,572.2180733539985
-73.90572167,40.80368667,2021-07-24 15:59:00,0.998434212,1518.0,1136.0,1246.0,1334.0,1629.0,1703.0,1660.0,1570.0,1746.0,2092.0,1973.0,39.93546812,0,27.092510413750144,47.25678108463555,4.152487764616906,171.16682609417467,574.2148495062833
-73.90577667,40.80363333,2021-07-24 15:59:00,1.000597926,1518.0,1136.0,1246.0,1334.0,1629.0,1703.0,1660.0,1570.0,1746.0,2092.0,1973.0,39.93546812,0,27.09251041374998,47.25678108463523,4.152487764616232,171.16682609418825,574.2148495063083
-73.90583167,40.80357833,2021-07-24 15:59:00,1.000597926,1518.0,1444.0,1534.0,1660.0,1669.0,1799.0,1698.0,1818.0,1810.0,1791.0,1759.0,39.93546812,0,26.932367208427547,46.9647344168551,3.885346430901007,184.52817526961257,586.4685908201434
-73.90588333,40.80352833,2021-07-24 15:59:00,0.998434212,1518.0,1334.0,1444.0,1650.0,1669.0,1799.0,1698.0,1734.0,1810.0,1791.0,1759.0,39.93546812,0,26.9333655773272,46.966731154654404,3.889007116866416,184.44164996497557,586.3288191741913
-73.90592667,40.80348333,2021-07-24 15:59:00,0.998434212,1518.0,1102.0,1208.0,1278.0,1287.0,1363.0,1281.0,1390.0,1304.0,1513.0,1341.0,39.93546812,0,26.883938531196602,46.89578997024003,3.4472541411503808,178.49059441912175,615.858060988414
-73.90596667,40.80344333,2021-07-24 15:59:00,0.998434212,1518.0,1102.0,1208.0,1278.0,1287.0,1363.0,1281.0,1390.0,1304.0,1513.0,1341.0,39.22451996000001,0,26.883938531196467,46.895789970239754,3.447254141150086,178.49059441914048,615.8580609884161
